,public_client_id,taxa_Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,taxa_Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,taxa_Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,taxa_Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenellaceae_R-7_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae_1.Clostridium_sensu_stricto_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales_vadinBB60_group.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.Family_XIII_AD3011_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.Family_XIII_UCG-001,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Agathobacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus_3,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Fusicatenibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.GCA-900066575,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_FCS020_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_ND3007_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_NK4A136_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-001,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-004,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-010,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Marvinbryantia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Intestinibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Butyricicoccus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Candidatus_Soleaferrea,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.DTU089,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Flavonifractor,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.GCA-900066225,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Intestinimonas,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Negativibacillus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillospira,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminiclostridium_5,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminiclostridium_9,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_NK4A214_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-002,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-003,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-004,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-005,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-013,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus_2,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Subdoligranulum,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.UBA1819,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.nan,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelotrichaceae_UCG-003,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.nan,taxa_Bacteria.Firmicutes.Negativicutes.Selenomonadales.Acidaminococcaceae.Phascolarctobacterium,taxa_Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Bilophila,taxa_Bacteria.Proteobacteria.Gammaproteobacteria.Betaproteobacteriales.Burkholderiaceae.Parasutterella,taxa_Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia
539,01197763,764,1290,263,51245,508,6033,4242,1512,4818,170,0,671,589,114,23,6346,7375,21270,499,1031,4175,893,110,3350,4924,452,2902,654,2492,216,746,3495,5386,21284,9,77,26,3389,40,51,19800,43,54,595,126,475,38,682,781,1346,2282,989,277,1038,2096,2346,15209,12868,37,2451,328,4746,66,9,0,485,0,2389
540,01198368,781,2166,193,7206,270,1898,836,59,4958,104,496,974,241,81,18,9834,1621,9765,636,773,1437,649,88,516,1078,302,1075,1477,1042,460,45,725,2745,5128,651,1549,0,638,26,0,8971,11,52,23,57,77,9,153,305,1625,1973,807,140,2158,775,2801,0,3747,0,7405,0,1048,8,71,190,7,287,77
541,01198460,1737,0,970,128470,1933,15796,5613,3908,44,240,919,207,465,163,484,24344,13775,36631,0,1455,3430,2652,717,9581,10497,199,1890,7404,1158,5169,578,46,14885,14494,1688,395,103,6716,310,243,23205,4290,233,477,723,2232,269,1623,1775,0,0,4196,803,1180,4874,22276,7993,43078,542,5176,885,8329,459,80,0,1581,7466,1588
542,01198770,450,2588,169,28287,575,3720,2207,1730,14458,182,1558,824,296,92,72,7082,1402,9000,1130,741,1723,1461,81,1632,2406,290,1316,1870,2370,584,71,1727,4276,9536,815,301,32,1936,76,65,25866,240,106,832,373,422,320,1110,1016,6265,6293,1500,0,8246,3215,5043,3399,9511,56,6651,179,1584,62,564,1270,245,1790,1642
543,01198896,384,0,71,27883,0,402,0,70,8,133,0,100,22,40,390,277,292,1640,0,0,423,347,47,2255,1033,25,283,1076,202,114,215,18,838,2102,20,0,140,529,22,10,7948,574,44,576,267,1202,269,849,689,0,403,0,90,95,332,387,0,412,31,1406,106,364,63,31,0,0,1209,2989
544,01199448,4642,0,0,64763,5,16,0,2396,0,71,9,3,0,0,65,10799,130,8934,984,0,0,46,43,5337,13,0,0,1419,0,0,0,77,7079,2914,31,19,7,2312,24,12,10462,849,0,297,0,297,0,346,11,495,10,0,0,17,0,5629,27,19,64,144,1156,9,0,98,0,0,9,60
545,01199581,2052,517,16,8279,0,1335,700,181,1218,23,419,34,47,36,27,2245,476,1526,132,176,429,231,10,91,618,27,161,176,34,51,33,26,493,1379,695,141,10,291,0,18,6032,27,24,113,99,107,45,66,99,271,425,135,132,122,130,2867,2775,1626,16,1292,31,136,8,1,0,46,387,99
546,01199949,8763,3313,220,33476,12,6181,2807,902,81,62,14,20,330,0,236,20978,1955,15165,810,2581,2536,1485,117,1881,2368,160,153,918,63,31,81,316,1963,8538,0,787,38,371,55,96,27585,185,94,226,814,527,50,647,158,1665,3454,613,556,0,79,2052,0,9531,137,3232,209,0,56,14,0,339,0,2927
547,01200283,1076,626,79,19361,155,976,692,85,1066,28,1826,79,181,57,93,2967,1061,7279,603,185,1700,1017,34,518,4689,115,1126,1326,126,441,102,516,1344,7137,88,572,93,1067,26,13,4350,71,7,153,138,140,130,136,252,1141,5063,509,254,1456,533,2955,2610,4594,68,1324,22,657,33,0,1374,142,157,582
548,01200286,725,2668,0,15643,0,4151,0,435,0,0,0,0,48,144,22,15792,6726,21350,65,3120,1982,5621,32,4221,1562,0,210,418,310,0,103,102,2829,21632,11,681,0,1192,0,62,820,214,35,120,810,647,267,498,223,0,0,0,441,0,3315,0,65,8645,23,1125,745,25147,31,123,0,0,3648,0
549,01200442,8342,5553,143,16211,380,9837,1431,4991,2208,86,1527,435,385,79,47,188,2241,11678,1068,231,3789,2953,82,1264,3543,433,1433,380,0,100,127,245,1842,7126,252,1451,46,1917,94,28,22467,77,164,193,0,797,0,199,811,1638,6420,226,457,1673,1316,16236,13147,7241,179,11252,265,0,64,14,4311,146,77,17
550,01200724,3077,2896,411,149154,0,707,18109,36,0,0,7,0,97,0,14,792,2148,5365,223,0,403,3504,61,2670,246,0,13,0,0,0,50,0,118,1799,89,15,13,381,10,470,1516,2210,37,144,690,2740,0,3052,554,0,403,0,0,20,68,0,15,2100,1180,1386,44,0,163,5,6344,0,0,0
551,01200846,6,458,328,79069,754,5442,4699,130,115,178,15,30,49,84,289,2547,1990,9613,0,814,743,1240,72,8772,5013,0,680,2597,0,1273,170,59,1177,5910,0,2,27,1874,92,35,33783,362,28,634,1225,817,343,262,1869,0,0,179,393,182,2100,5692,29,2423,260,1789,103,3378,126,10,2138,539,3278,10
552,01201199,601,2409,281,39315,449,1983,1254,868,2917,70,32,109,195,121,61,12915,2689,15136,595,841,3336,3483,163,2090,5009,346,2844,1791,2008,1372,123,436,1795,7740,8,1026,27,2536,46,76,28431,163,83,504,70,540,145,706,660,1894,3219,1712,0,1124,1179,6983,9268,2858,20,2777,12,3588,46,14,2659,124,1670,53
553,01201277,3926,0,605,113207,0,7018,3665,2126,275,91,54,46,220,113,24,46091,5281,14548,490,1694,3627,6922,589,3244,9732,314,1084,463,1856,1777,709,41,4021,16314,60,91,27,3358,38,15,38731,593,13,285,198,447,633,1132,1427,493,1240,1024,548,492,4026,11132,49,14764,188,3852,531,1430,355,134,0,0,5512,0
554,01202147,462,3339,130,15138,328,1861,1120,162,1257,67,50,17,136,49,40,1752,1404,7339,374,882,1208,1311,40,805,1910,157,246,911,221,113,146,168,1559,5979,17,263,0,175,19,23,5778,76,6,34,89,130,17,595,183,516,1449,258,248,473,316,3362,2934,2985,75,1236,48,1810,68,26,0,225,467,0
555,01202481,0,0,187,83537,764,2157,5333,310,435,31,43,188,456,74,4,7212,1643,20010,576,1440,2242,2032,50,4694,1682,236,0,4076,470,2087,1369,210,5282,10427,33,60,17,1710,21,0,17809,194,8,58,30,234,42,922,416,651,917,4211,534,230,4198,4884,1542,0,67,3038,82,996,121,11,1566,0,0,213
556,01202486,4866,14120,266,611,5,40,47,3836,1479,120,189,4,513,29,488,6767,7837,30186,952,0,5578,845,19,3319,176,34,108,256,3358,14,0,501,2527,32343,1070,566,0,15,23,247,18882,0,13,0,0,0,0,962,322,69,419,0,1476,80,536,7935,9384,18750,0,3090,383,3830,0,20,0,59,17,1312
557,01202629,5126,0,279,34085,0,1916,515,2690,392,54,166,0,188,159,0,5940,2659,8416,525,1129,3342,5673,43,1451,2810,38,181,623,1009,786,200,233,5303,5605,326,415,0,2379,0,0,8548,36,0,0,48,66,26,1334,277,2097,1585,924,400,411,1598,1633,2522,3727,0,1798,86,5900,22,6,472,311,4747,611
558,01202786,3990,28,269,38593,648,4879,3544,464,8499,178,0,1553,374,52,78,11746,1177,13352,711,1401,1320,1344,50,2421,1207,112,172,8110,1061,239,372,110,3834,6384,158,85,62,371,40,81,10490,126,67,317,309,345,43,594,268,1468,4047,488,304,1112,1402,5731,8748,0,65,2503,278,2455,48,52,1230,239,88,279
559,01203001,102,537,120,62291,1146,5304,2710,4298,10351,76,1764,1416,202,120,4,23192,783,19402,797,606,1871,3266,128,1594,13312,546,1587,6955,1831,1820,240,1356,5922,10663,167,1220,19,3534,38,29,37616,38,219,113,97,293,116,818,791,1378,5078,3281,236,4687,780,18832,13035,32696,31,5813,32,798,61,0,984,101,912,895
560,01203925,1501,2568,317,39212,222,4328,1033,617,5555,142,0,389,262,46,76,0,2672,15742,0,914,1857,2190,68,2068,5691,247,2395,3055,0,600,423,535,7823,7456,7,10,192,1376,61,61,15400,122,44,261,284,793,185,471,1293,236,10304,1745,472,1155,1529,17841,0,6148,54,2990,124,1941,34,34,1334,227,2809,0
561,01204364,26,5010,672,44119,433,8952,4635,358,5586,330,609,236,647,112,357,4736,3112,33257,1099,2609,4767,3540,284,3292,3845,368,6077,3322,2990,402,551,1984,7992,12718,90,1308,68,1161,70,196,19630,514,314,765,894,834,1067,2804,1633,3794,6083,3073,578,4475,439,5766,6420,17285,2016,5087,284,3317,107,151,3161,250,287,8064
562,01204665,485,327,0,9580,259,5821,5308,560,1712,29,1971,1270,316,110,0,5582,894,7642,662,544,1648,1502,43,549,1971,207,1486,3114,688,177,9,564,2331,7766,1338,370,0,631,20,0,17488,6,22,150,56,172,14,1260,393,1022,3448,671,265,2605,736,2829,18436,3723,26,1880,148,1406,21,17,678,160,248,125
563,01204713,783,2152,124,49331,647,17889,3311,2842,11345,367,161,4043,785,86,79,6192,1738,26456,1381,0,1875,1790,7,2184,5692,161,1806,2308,652,1104,303,131,6605,9817,0,121,477,1820,100,198,21662,478,58,3703,213,938,88,1413,886,3129,6723,2916,546,8181,1879,12955,9282,9894,487,6962,74,3159,81,34,0,706,3331,1668
564,01205026,246,5019,1038,92222,2067,15464,11057,1012,23273,902,3831,4123,1915,560,619,7669,8542,28886,3022,1453,8136,18136,2245,2904,7590,1314,897,11386,5708,1840,483,4347,11439,33393,3817,2171,96,5153,164,416,37515,61,739,896,968,527,1116,2570,1401,21514,25217,7724,1633,6519,4169,3468,4608,24726,227,15894,459,1727,193,12,5779,515,6774,9499
565,01205501,3394,2240,257,65515,711,8099,3586,455,1784,139,674,270,381,40,294,4303,976,7516,748,102,506,1492,57,1948,3927,48,510,1007,1961,505,98,318,2779,6923,1599,418,46,1296,62,97,18903,425,105,543,223,1629,341,689,1207,1473,1622,136,403,561,869,9224,5360,2470,29,5829,186,743,121,45,3180,147,2374,3468
566,01206131,1563,3523,257,34794,524,6473,3279,7860,11191,193,222,763,815,165,61,9705,1836,19496,1712,1513,5097,3398,146,1141,10499,1032,2772,3222,1087,187,338,715,3393,12123,396,1698,235,653,48,156,26583,210,393,198,152,479,43,1666,1103,1911,8054,690,582,5491,527,2297,36463,4981,218,3105,532,4413,58,47,1746,168,31,8
567,01206460,15,248,17,15038,426,1330,2442,13,66,0,419,0,39,0,0,832,87,518,50,36,537,73,0,2218,1493,0,0,321,72,105,357,0,1955,1409,23,91,0,353,0,0,10845,143,0,58,121,91,0,214,277,0,0,208,39,0,114,161,0,234,23,218,0,321,28,0,2771,282,425,7
568,01207182,11,61,61,5958,187,4318,731,110,7136,463,31,2811,37,25,54,2002,991,4327,161,172,350,866,32,496,2591,78,107,596,608,49,25,1078,736,7924,14,75,35,174,13,27,3890,9,27,79,0,271,11,128,124,418,1567,84,107,911,346,1451,1755,1922,8,1081,109,368,33,5,82,69,454,748
569,01207423,364,611,92,22230,479,1510,1015,127,1317,12,48,168,156,93,5,4002,2409,11863,471,1193,1211,1893,255,795,1621,400,1180,2808,1565,567,171,857,7480,6516,36,435,0,808,7,15,8999,4,22,252,0,51,16,209,110,209,1050,334,0,884,235,4829,9318,6458,7,1354,14,2007,12,0,745,72,1296,93
570,01207801,2427,1425,32,42372,435,2436,2847,155,0,8,497,22,0,38,15,25630,1931,6966,0,0,1866,1880,35,3290,2288,132,263,777,0,239,53,14,503,7587,100,427,0,438,0,10,8092,208,0,76,0,262,48,678,374,0,57,342,99,13,297,3640,0,1304,23,396,85,1122,55,3,0,0,2348,0
571,01207810,0,1503,0,4987,96,4618,1365,1291,3177,783,144,501,201,92,48,22970,656,6614,260,608,495,1272,63,1246,504,30,554,856,202,60,77,476,2566,8377,17,1026,0,867,9,13,4870,105,0,115,0,578,172,921,411,1179,4460,331,498,2981,1572,1564,3710,14168,6,3193,2,2585,21,24,480,390,353,137
572,01208014,346,667,40,10943,74,2575,894,294,944,69,218,22,166,89,78,19547,4064,10165,685,825,2383,2683,93,599,941,77,1408,2129,671,240,377,594,1165,6379,16,0,0,2029,16,23,13306,61,0,34,7,191,25,1056,283,231,1227,281,0,565,809,1838,6145,4976,23,1281,0,2162,19,36,485,329,37,33
573,01208152,0,0,0,88661,0,3509,8462,439,41,19,38,23,223,0,140,8288,3815,26791,0,91,5634,3306,48,9538,1935,66,951,980,301,710,342,527,8440,17725,766,68,20,2222,7,98,8662,1015,19,527,1066,1279,120,628,1069,0,687,0,909,59,3892,0,14664,1010,57,1943,637,4914,126,135,0,883,3443,0
574,01208285,466,2312,119,8618,94,1295,687,213,3813,54,118,20,184,31,12,2074,1021,6574,500,224,526,1561,25,178,2232,36,103,317,340,0,121,238,525,4349,0,281,37,113,18,17,6262,0,38,21,70,93,0,651,120,159,1905,133,184,541,158,687,3237,2495,97,851,57,851,34,38,526,91,416,910
575,01208596,104,988,258,35193,1320,8031,2620,229,3717,240,225,190,87,39,25,13117,1877,6988,616,316,885,2264,20,2064,8585,172,726,1786,3571,1678,96,73,3348,9301,157,117,45,1616,22,22,17766,362,7,245,618,501,73,267,842,1162,1032,978,254,330,1793,10458,8231,9406,30,2910,150,1134,191,29,1283,11,445,249
576,01209249,397,11691,888,19002,206,4423,3097,3033,7858,223,4129,565,1651,129,273,5902,21224,45315,1814,1911,8465,2638,71,815,2862,153,1153,2179,1614,236,78,1321,4795,40265,1416,20898,20,2244,61,97,27061,29,95,188,222,321,141,920,635,739,3675,432,494,940,1073,1247,14277,47962,71,3712,818,3190,74,51,1129,586,1454,9158
577,01209408,1133,63,37,106612,1838,8357,7003,170,4662,303,978,810,403,66,101,15907,1459,3389,0,1329,867,1967,128,4749,3797,0,293,625,745,523,221,135,2998,5416,185,1022,86,498,79,70,27604,792,298,637,123,561,423,873,909,463,1147,682,149,408,484,4440,6245,9667,92,3002,33,1558,322,11,0,636,6902,149
578,01209462,3,1309,67,21229,0,3013,1686,2065,185,88,10,236,225,98,6,7036,2301,17305,316,831,2357,2397,108,1432,4286,66,825,869,2695,342,62,560,2657,7184,63,1334,22,1259,9,13,8168,137,72,136,150,336,102,1075,399,1970,755,299,286,162,1133,3444,10629,8494,111,1392,137,1225,36,14,2246,278,37,435
579,01210327,0,0,142,19579,355,4044,1956,100,2745,454,88,1100,188,174,106,5767,1100,3658,746,732,1057,282,194,1059,866,163,3041,3392,209,318,534,760,1279,5664,22,23,71,966,75,412,20516,85,67,483,358,147,155,2193,507,1396,10042,196,180,4005,1232,170,92,4749,558,13771,416,0,107,0,2601,644,2040,1140
580,01210352,501,2494,356,76409,1592,10804,6367,184,374,124,24,214,113,59,64,7130,1624,8960,1053,1043,2050,1961,22,4006,10910,213,813,5642,5154,1984,888,178,9195,14031,259,83,207,1447,58,13,38149,458,11,181,261,686,182,341,970,3605,424,3607,366,439,1519,19017,9289,3464,118,2726,256,87,88,20,3743,630,1126,1360
581,01210902,24,1527,828,19179,457,8291,1608,72,11101,341,267,359,303,51,214,222,1264,3740,0,93,607,98,42,815,610,10,652,1978,22,0,32,41,456,5851,0,175,85,128,60,175,2292,385,165,437,1149,579,95,3205,748,2045,10899,78,1123,2683,1122,2642,8951,18685,868,4519,221,1804,97,44,0,277,236,938
582,01210924,10,230,20,44033,435,8866,8679,24,6386,103,0,4678,124,31,57,686,262,1795,163,140,355,944,49,1568,8415,91,164,16758,2098,656,242,401,2689,3969,11,0,67,399,21,46,23675,38,33,302,43,289,33,275,592,2113,3142,1136,112,884,600,1780,159,1031,91,3459,0,474,42,6,1100,257,2247,884
583,01211111,0,1756,69,53193,0,616,5958,2250,0,55,0,0,0,89,29,1024,9463,12500,373,664,3140,14076,123,3858,2160,95,0,2555,0,570,185,0,2242,11430,479,141,38,583,7,70,20851,184,730,321,277,307,353,5058,116,43,1343,421,343,164,2257,481,13,2847,552,433,787,0,50,60,3218,457,2104,0
584,01211140,2585,644,376,35729,983,8474,4904,434,9771,203,31,609,797,105,108,2060,3578,11640,1325,504,4425,1875,182,2501,6522,169,1815,3637,615,844,670,547,16423,6450,290,117,113,1175,33,60,24118,644,114,111,598,289,33,284,1133,3426,8646,1862,433,1905,841,0,4473,3134,1674,1987,254,2526,143,206,543,585,1155,8183
585,01211529,6679,2892,12,38262,1164,3933,4015,5301,636,8,1381,0,234,95,25,14655,2376,8533,515,1158,3402,1063,784,2194,8197,716,1036,3469,3385,2793,630,439,14099,14724,65,406,17,2020,14,4,32094,121,0,353,0,254,41,236,233,1863,3320,2193,0,946,3271,5661,10224,2823,29,4389,0,1114,42,20,0,432,39,110
586,01212044,954,1926,0,32136,506,2442,7670,61,7,40,0,0,199,25,15,11257,1659,9208,916,15,278,1173,197,6229,383,62,113,40,0,191,86,65,174,2873,195,0,78,456,42,248,0,1493,8,422,575,1404,39,277,1183,0,0,0,317,13,472,0,6062,1810,105,2252,19,3302,120,30,1524,902,0,33
587,01212457,1582,409,23,713,85,607,281,344,972,50,9,1470,152,53,0,1715,2431,4992,325,605,1465,417,119,1035,484,119,164,2593,457,486,79,571,1428,4407,161,83,0,841,72,0,15501,29,6,82,0,138,30,107,229,1113,1814,551,0,887,92,2797,1246,1450,0,1723,0,443,8,92,9,7,160,165
588,01214106,1930,2468,118,30609,281,3492,4754,246,7317,247,63,1624,418,31,0,4972,880,4308,607,1277,1428,2099,75,1099,1695,156,874,1281,998,459,308,183,2938,3426,44,131,32,805,76,145,45027,83,128,729,263,521,121,705,310,4479,6718,1206,0,2494,1185,2782,1339,3909,84,6008,137,59,60,0,1737,62,561,1712
589,01214130,4814,6949,727,68655,292,1901,5242,4608,4521,395,381,118,1014,0,107,132,1347,46082,0,717,0,3339,44,2963,2277,227,270,1108,0,19,186,1495,2872,14748,94,374,70,329,199,276,11842,162,90,289,583,443,26,4518,2893,2302,5726,631,754,2398,1652,3617,16986,20725,172,4905,149,3593,69,22,1331,680,2050,10
590,01214204,0,283,66,17402,340,2120,1747,114,751,16,0,96,57,34,0,4844,1803,5757,168,196,616,1900,53,1177,1297,49,676,1414,476,319,244,152,2580,3594,0,53,15,342,0,6,11913,41,40,128,69,108,0,307,52,39,683,707,138,250,894,1023,6607,895,6,418,56,1837,31,0,824,222,135,136
591,01214490,72,347,40,9153,16,1255,852,289,689,3,59,41,329,47,52,67,939,11915,689,2022,2186,90,25,105,2346,0,0,456,0,0,18,504,224,3179,1125,293,15,641,31,3027,2944,83,0,143,14,144,18,225,140,368,3166,239,474,1062,475,1903,0,3548,177,2288,97,2066,41,13,386,943,906,1978
592,01214758,2112,710,88,12981,260,1685,2348,515,3115,69,429,1048,297,142,140,2326,14318,11462,445,1264,2614,3157,98,1450,6680,321,1718,724,398,494,148,202,905,10377,37,0,11,1405,51,46,12730,66,25,197,70,281,131,550,355,813,2569,139,91,796,780,1754,10262,7715,15,3835,122,1737,42,8,1646,150,66,719
593,01214846,11408,17471,506,20730,364,37129,3323,2516,3305,208,2015,92,1000,247,260,7777,439,6263,201,3106,4571,2698,107,2169,681,208,1124,1053,0,18,294,306,2355,18429,1597,1736,176,173,162,778,10056,642,698,774,2286,1636,335,3109,5321,1078,15749,903,2055,3617,315,11,0,16970,551,17225,298,1868,152,269,1302,443,1602,0
594,01215086,115,604,95,16739,136,1463,769,429,435,20,0,0,147,56,19,4212,969,5664,336,622,1439,982,91,863,1850,80,480,341,334,156,259,164,223,3667,11,26,7,923,21,9,7372,55,0,86,92,360,31,135,127,285,2089,0,203,333,667,931,0,2325,40,814,0,868,14,0,481,290,108,507
595,01215563,0,0,0,28960,105,512,2404,58,0,11,0,0,0,30,0,11539,3452,9879,0,595,1607,866,63,4564,1984,105,509,273,275,0,127,120,2913,5808,64,8,0,1108,29,29,6025,90,0,89,27,154,0,38,296,40,38,63,150,49,532,0,4227,1406,30,388,24,1671,42,23,1083,162,1145,0
596,01216584,1837,1692,87,133602,1471,12246,6124,1570,2512,259,157,1731,567,132,7,21662,1645,4230,292,1189,1791,1202,132,2395,8170,198,405,4089,3732,730,207,181,2002,5229,479,254,25,1602,59,80,28530,243,503,232,113,439,193,302,679,4433,11192,1725,280,2445,1619,11385,10339,8056,88,6240,107,838,44,1,2553,404,352,301
597,01216764,1097,2467,1201,94045,1154,15226,7817,1518,6250,809,135,299,216,502,289,69159,11526,41077,1691,4370,5049,8448,408,6478,22220,768,4149,1293,9327,2077,919,1683,7072,23582,470,895,31,7371,57,40,46645,472,102,275,804,565,225,1115,1371,2246,3396,3555,1346,1561,6619,1926,11365,28461,83,5762,835,7279,143,33,2356,503,273,247
598,01216811,493,4014,212,27924,406,7005,2050,274,9412,160,613,283,568,187,207,26368,7090,23060,1056,942,5091,10932,114,1341,5993,637,1211,3623,453,218,448,2698,2462,9834,0,235,122,1942,28,130,26633,60,70,293,215,333,93,539,830,1936,3042,610,497,1590,1366,10219,4940,7491,20,4578,103,4924,86,47,685,105,1504,1529
599,01217104,2022,282,26,20419,120,2091,1323,691,664,0,8,0,42,33,0,5412,532,4340,143,323,573,1124,84,1228,3136,37,323,447,1609,399,80,115,1139,3349,0,0,13,1037,0,9,16226,0,0,30,56,124,5,172,288,770,115,522,64,94,468,4794,1755,1508,9,334,27,357,18,0,0,92,84,540
600,01217376,6850,2414,257,33311,1721,15664,27210,488,1235,95,14246,183,326,252,113,11171,2033,17185,1153,1268,6937,8358,203,3422,8815,906,3541,13107,4707,1334,154,410,23275,21638,6055,3022,36,4609,69,185,42903,217,267,357,1396,1958,269,2425,955,1098,8718,1455,777,3186,2917,24665,6623,19583,121,7148,815,1268,174,20,0,503,0,289
